precinct,ward,valid,pile,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15
9,3,t,Azeem,Azeem,Klein,McGovern,McGuirk,Pierre,Siddiqui,Simmons,Sobrinho-Wheeler,Wilson
9,3,t,Azeem,Azeem,Siddiqui,Wilson,Al-Zubi,McGovern,Sobrinho-Wheeler,Totten,Walker
9,3,t,Azeem,Azeem,McGovern,Siddiqui
9,3,t,Azeem,Azeem,Simmons,McGovern,Siddiqui,Al-Zubi,Totten
9,3,t,Azeem,Azeem,Klein,McGovern,Sobrinho-Wheeler,Simmons,Totten,Walker,Wilson
9,3,t,Azeem,Azeem,Sobrinho-Wheeler,Totten,Al-Zubi,Walker,Siddiqui,Pierre,Klein,Hsu,McGuirk
9,3,t,Azeem,Azeem,Klein,McGovern,Wilson,McGuirk,Sobrinho-Wheeler
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Klein,Pierre,Wilson,Simmons,McGuirk,Totten,Al-Zubi,Hsu,Nolan,Walker
9,3,t,Azeem,Azeem,McGuirk,Klein,Siddiqui,Simmons,Sobrinho-Wheeler,Wilson,McGovern,Pierre
9,3,t,Azeem,Azeem,Siddiqui,Nolan,Simmons,Hsu,Al-Zubi,McGovern,Zusy,Totten,Muchnik,Wilson
9,3,t,Azeem,Azeem,McGovern,Wang,Siddiqui,Sobrinho-Wheeler,Klein,Hsu,Wilson,Nolan,Pasquarello
9,3,t,Azeem,Azeem,Siddiqui,Simmons,McGovern,Wilson,Klein,Sobrinho-Wheeler,McGuirk,Pierre
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Klein,Pierre,Totten,Al-Zubi,Hsu
9,3,t,Azeem,Azeem,McGovern,Al-Zubi,Pierre,Siddiqui,Totten,Toner,Walker
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Totten,Al-Zubi,Hsu,Klein,Pierre,Walker,Brown,Nolan
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Klein,Pierre,Totten,Al-Zubi,Hsu
9,3,t,Azeem,Azeem,McGovern,Nolan
9,3,t,Azeem,Azeem,Siddiqui,Nolan,Simmons,Hsu,Al-Zubi,McGovern,Zusy,Totten,Muchnik,Wilson,Brown
9,3,t,Azeem,Azeem,McGovern,Sobrinho-Wheeler,Totten,Siddiqui,Al-Zubi,Pierre,Walker
9,3,t,Azeem,Azeem,Nolan,Pierre
9,3,t,Azeem,Azeem,Hsu,Klein,Brown,Simmons
9,3,t,Azeem,Azeem,McGovern,McGuirk,Moree,Nolan,Simmons,Siddiqui,Toner,Winters,Wilson,Al-Zubi,Walker,Pickett,Klein,Brown
9,3,t,Azeem,Azeem,Klein,McGovern,McGuirk,Pierre,Siddiqui,Simmons,Sobrinho-Wheeler,Wilson
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Al-Zubi,Hsu,Klein,Pierre,Sobrinho-Wheeler,Totten,Walker
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Totten,Al-Zubi,Hsu,Klein,Pierre,Walker,Write-in 1
9,3,t,Azeem,Azeem,McGovern,Klein,Sobrinho-Wheeler,Pierre,Toner,Totten,Walker
9,3,t,Azeem,Azeem,Sobrinho-Wheeler,McGovern,Siddiqui,Totten,Klein,Walker,Simmons,Wang,Nolan
9,3,t,Azeem,Azeem,McGovern,Nolan
9,3,t,Azeem,Azeem,McGovern
9,3,t,Azeem,Azeem,Totten,McGovern,Nolan,Siddiqui,Sobrinho-Wheeler,Brown,Klein
9,3,t,Azeem,Azeem,Wilson,McGuirk,Klein,Muchnik,Hsu,Siddiqui,Simmons,McGovern,Walker
9,3,t,Azeem,Azeem,McGovern,Sobrinho-Wheeler,McGuirk,Klein
9,3,t,Azeem,Azeem,McGovern,Siddiqui,Sobrinho-Wheeler,Klein,Pierre,Wilson,Simmons,McGuirk,Totten,Al-Zubi,Hsu,Walker,Nolan
9,3,t,Azeem,Azeem,Nolan,Siddiqui,Wang,McGovern
9,3,t,Azeem,Azeem,McGovern,Totten,Sobrinho-Wheeler,Siddiqui,Nolan,Al-Zubi,Klein,Walker,Hsu,Pierre
