4 Midlothian West
3 7 842 6162
Richard Philip CHANDLER, SLD
Andrew COVENTRY, Alba
Russell IMRIE, Lab
Pat KENNY, SNP
Kelly PARRY, SNP
Jill SIMON, Grn
Pauline WINCHESTER, Con
9 5 0 4 3 2 1 0
8 2 0 1 0 3 0 0
1 3 6 4 1 2 5 7
1 0 3 2 0 4 1 0
1 3 7 4 1 5 6 2
2 1 7 4 6 5 3 2
1 0 1 0 2 0 0 3
1 4 2 1 0 0 3 0
1 3 5 6 1 2 4 7
7 0 0 2 1 0 0 0
1 0 2 3 1 0 0 0
1 0 0 1 0 3 4 2
2 3 5 2 7 6 4 1
14 0 0 3 0 2 1 0
2 5 6 2 3 4 1 7
5 4 7 5 2 1 3 6
1 0 3 5 1 2 4 0
1 3 0 2 0 1 4 0
3 3 4 1 7 6 5 2
1 7 6 3 2 5 1 4
2 3 7 2 4 5 1 6
1 2 6 1 4 5 7 3
1 5 7 3 1 2 4 6
1 0 1 2 3 0 0 0
1 0 0 1 0 4 2 3
1 1 0 2 3 4 5 0
1 2 0 1 5 4 3 6
1 5 0 4 2 3 1 0
1 0 0 0 1 2 3 4
1 1 2 0 3 4 0 0
2 4 6 1 5 2 3 7
1 4 2 0 0 0 1 3
1 1 7 3 5 6 4 2
1 3 0 0 2 0 0 1
11 1 0 0 0 0 3 2
1 4 0 2 0 3 1 0
1 3 0 4 0 2 1 0
1 3 0 1 2 4 5 0
4 5 7 4 2 1 3 6
1 3 2 1 6 7 4 5
1 5 0 3 2 4 0 1
7 0 3 0 1 2 4 0
8 0 0 2 3 1 0 0
1 3 6 2 4 1 5 7
1 1 4 2 7 6 5 3
5 3 0 0 1 0 2 0
12 4 0 5 2 1 3 0
4 4 0 5 3 1 2 0
1 3 7 4 2 1 5 6
10 0 0 0 1 0 2 0
4 4 5 6 3 2 1 7
2 0 0 4 1 2 0 3
1 3 6 1 7 2 4 5
1 0 3 0 0 0 2 1
4 3 0 0 0 1 2 0
1 2 6 4 7 3 5 1
1 0 0 0 2 1 3 4
1 0 1 0 4 3 2 0
8 6 3 5 2 1 4 7
1 5 3 2 6 7 4 1
12 2 3 0 0 0 0 1
3 6 4 5 3 2 1 7
1 2 0 1 3 4 5 0
1 4 7 6 3 2 5 1
3 0 0 2 0 1 0 3
2 5 0 2 4 3 1 0
1 2 6 5 1 4 3 7
6 3 2 0 0 0 0 1
1 0 0 0 1 0 2 3
2 0 4 0 1 3 2 0
1 4 7 1 3 2 6 5
1 7 3 5 2 1 4 6
1 3 6 1 4 5 2 7
5 0 0 4 2 3 1 0
1 2 0 4 3 0 1 0
1 4 0 3 0 0 2 1
4 2 0 0 3 0 1 0
7 3 0 2 0 0 4 1
10 0 0 2 0 1 3 0
1 3 7 4 5 6 1 2
4 3 7 1 4 5 2 6
1 6 5 3 2 1 4 0
22 0 0 1 3 2 0 0
2 3 4 1 0 0 0 2
3 5 7 1 2 3 6 4
8 0 0 2 3 0 1 0
1 4 5 0 2 3 1 0
