6 Irvine Valley
3 5 199 4256
Beverley Michele CLARK, SNP
Sally Jane COGLEY, Rub
Susan MCFADZEAN, Con
Kevin MCGREGOR, Lab
Lee-Anne Margaret TO, SNP
4 2 3 5 1 4
3 2 0 1 0 3
66 0 2 3 1 0
19 3 2 5 1 4
63 0 0 2 1 0
5 3 2 1 5 4
2 5 1 2 4 3
110 0 1 2 3 0
1 2 4 3 1 5
2 1 2 0 3 4
180 1 3 0 0 2
3 1 4 3 5 2
1 2 0 4 1 3
17 2 4 5 1 3
8 2 1 4 5 3
120 0 2 1 3 0
6 4 3 5 1 2
1 2 0 3 1 4
92 1 4 5 3 2
7 1 2 5 4 3
16 4 2 3 1 5
1 1 0 2 3 0
12 1 3 4 5 2
4 3 1 0 2 4
17 1 0 3 0 2
79 0 0 1 2 0
1 3 5 1 4 2
1 0 2 0 0 1
2 2 5 1 4 3
5 1 2 0 4 3
1 3 2 0 4 1
1 2 3 1 5 4
1 4 1 5 3 2
162 0 2 1 0 0
45 1 0 0 0 0
3 4 2 0 1 3
4 2 3 4 5 1
1 2 4 3 1 0
2 1 5 3 2 4
94 0 1 0 2 0
1 1 2 3 4 0
95 0 3 2 1 0
6 2 4 0 1 3
25 4 3 2 1 5
1 0 0 3 1 2
27 2 4 5 3 1
92 1 3 5 4 2
2 5 1 4 2 3
4 3 5 2 1 4
4 0 0 0 2 1
3 3 5 4 2 1
4 0 0 0 1 2
39 2 3 5 4 1
454 1 0 0 0 2
136 0 3 1 2 0
2 5 3 4 1 2
1 5 4 2 1 3
149 0 1 0 0 0
1 3 0 1 0 2
2 0 0 2 1 3
18 0 0 0 0 1
17 4 2 1 3 5
3 0 1 0 3 2
1 2 3 4 0 1
2 3 1 2 5 4
7 4 1 5 2 3
2 1 2 4 5 3
2 2 1 3 4 5
1 1 4 3 0 2
27 2 0 0 1 3
1 3 1 4 2 5
1 4 2 3 1 0
17 1 2 0 0 0
8 3 4 5 1 2
146 0 2 0 1 0
1 3 4 2 1 0
8 0 3 0 1 2
25 1 5 4 3 2
4 0 3 0 2 1
12 2 3 0 1 0
9 2 1 0 4 3
2 1 0 4 3 2
1 4 3 0 1 2
2 4 5 2 1 3
1 2 3 4 1 0
1 2 1 0 3 4
3 1 5 2 4 3
16 1 0 0 2 0
7 2 5 4 3 1
1 3 0 1 4 2
10 5 2 3 1 4
2 0 2 1 0 3
2 0 2 0 3 1
12 4 3 1 2 5
3 1 2 5 3 4
2 2 5 3 4 1
274 0 0 0 1 0
1 3 4 2 1 5
2 3 2 5 4 1
84 0 1 2 0 0
15 4 1 2 3 5
1 1 2 4 3 5
17 2 0 0 1 0
2 0 1 0 0 2
1 5 2 3 4 1
1 2 1 3 5 4
72 0 1 3 2 0
1 1 0 3 2 4
1 0 0 3 2 1
170 1 0 0 3 2
5 3 2 0 0 1
23 1 4 0 3 2
1 3 4 1 2 0
1 4 2 3 5 1
5 3 0 0 2 1
3 1 0 2 0 3
2 2 1 4 3 5
7 3 0 2 1 0
57 2 1 0 0 3
1 1 3 4 2 5
1 0 0 1 0 2
4 3 1 2 0 0
1 4 5 3 2 1
16 4 1 3 2 5
1 4 2 1 5 3
5 1 2 3 0 0
1 4 3 0 2 1
3 2 0 3 0 1
28 3 0 0 1 2
2 3 0 1 2 0
57 2 3 0 0 1
1 0 3 1 0 2
1 4 5 1 3 2
1 1 3 5 2 4
24 2 1 5 4 3
11 1 5 3 4 2
1 2 4 3 0 1
2 3 2 0 1 4
1 3 2 4 5 1
3 3 4 5 2 1
181 2 0 0 0 1
1 3 1 4 5 2
2 2 5 1 3 4
143 0 0 1 0 0
12 5 1 2 3 4
1 0 3 2 1 4
8 5 1 3 2 4
2 2 3 1 0 0
10 2 5 4 1 3
5 2 1 5 3 4
2 3 1 0 4 2
3 2 0 3 1 0
2 3 1 2 4 5
1 5 2 4 1 3
9 4 2 5 1 3
3 3 4 0 2 1
27 3 2 0 1 0
1 2 3 0 1 4
2 1 3 4 0 2
4 4 1 0 2 3
30 1 0 0 2 3
7 1 4 5 2 3
3 4 5 1 2 3
8 2 3 0 4 1
8 2 1 0 3 0
8 0 2 0 1 3
8 2 4 0 3 1
1 1 0 3 2 0
2 2 4 1 5 3
3 1 5 4 2 3
1 4 5 3 1 2
1 0 2 3 4 1
7 1 3 0 2 0
22 1 2 0 0 3
13 0 1 0 2 3
2 3 2 1 0 0
2 2 3 1 4 5
2 2 0 1 4 3
4 0 0 1 2 3
13 5 3 1 2 4
7 3 1 5 2 4
1 1 3 2 0 0
1 2 1 3 0 0
15 2 1 0 0 0
51 2 0 0 3 1
3 3 5 1 2 4
2 4 3 5 2 1
11 5 3 2 1 4
7 3 1 0 2 0
6 3 5 4 1 2
3 3 0 2 0 1
24 1 3 0 4 2
24 3 1 0 0 2
11 1 2 0 3 0
3 1 0 2 0 0
8 2 4 3 5 1
10 5 2 1 3 4
1 3 5 2 4 1
6 3 1 5 4 2
