10 Midstocket-Rosemount
3 6 533 4689
Jennifer BONSELL, Lab
Bill CORMIE, SNP
Emma FARQUHAR, Con
Alex JARVIS, Grn
William MACKENZIE, SNP
William SELL, SLD
1 0 2 1 4 3 5
1 1 5 2 3 6 4
8 2 0 1 0 3 0
2 1 4 0 3 2 5
4 3 2 0 4 1 5
1 1 2 6 3 5 4
1 0 2 3 1 0 0
3 0 0 2 1 0 0
2 0 2 0 0 3 1
1 0 2 3 0 0 1
2 4 2 0 0 1 3
3 1 4 5 3 6 2
4 0 1 2 3 0 0
4 3 1 4 6 2 5
1 1 2 0 3 4 0
1 4 5 6 3 2 1
1 2 6 5 3 4 1
6 1 3 0 0 2 0
1 6 4 1 3 5 2
1 5 3 2 6 4 1
1 5 3 6 4 2 1
1 5 2 3 6 1 4
1 0 3 0 1 2 4
16 3 0 0 1 0 2
4 0 1 0 3 0 2
20 0 0 0 1 0 2
5 4 2 5 3 1 6
1 1 2 6 4 5 3
1 4 3 0 5 1 2
1 4 1 3 6 2 5
1 2 1 4 5 3 6
1 0 3 0 4 2 1
1 0 2 1 3 0 0
1 4 3 1 6 5 2
1 0 1 2 0 3 4
52 0 1 0 0 2 3
1 3 1 0 2 4 5
1 5 3 6 4 1 2
2 0 4 0 1 3 2
6 2 0 4 3 0 1
24 2 0 0 3 0 1
2 1 0 3 2 0 4
2 0 3 0 1 0 2
5 0 0 2 3 0 1
2 2 4 6 1 5 3
5 1 2 3 4 5 6
1 2 3 5 1 6 4
1 2 4 1 5 3 6
1 2 1 6 5 4 3
1 2 3 0 1 5 4
2 1 3 6 5 2 4
1 1 3 5 4 2 6
4 1 0 2 3 0 0
1 4 2 1 6 3 5
5 2 1 0 4 3 5
1 6 2 1 4 3 5
1 1 3 2 4 5 6
1 3 2 1 4 5 6
2 5 1 0 2 3 4
1 2 0 3 0 4 1
1 4 0 1 2 0 3
1 3 0 1 2 0 4
3 3 1 0 2 4 0
4 1 0 3 0 2 0
1 4 1 2 3 5 6
106 0 2 0 0 1 0
8 1 5 6 3 4 2
6 0 0 1 2 0 0
1 1 4 5 6 3 2
3 1 5 3 4 6 2
1 1 2 4 3 0 0
10 4 1 0 3 2 5
1 4 2 3 5 1 6
11 3 5 1 4 6 2
1 1 2 0 4 3 0
1 1 0 0 3 4 2
1 1 2 4 3 6 5
3 2 1 5 6 3 4
2 3 2 0 4 1 0
1 3 4 6 2 1 5
1 1 3 0 0 4 2
3 1 0 0 0 3 2
1 2 1 0 5 4 3
1 2 6 1 3 5 4
4 0 0 1 0 3 2
1 1 3 2 0 0 4
1 2 1 3 0 0 4
195 1 0 0 0 0 0
12 0 2 1 0 0 0
4 2 0 3 4 0 1
1 1 5 0 4 3 2
7 3 1 0 0 0 2
4 0 2 0 1 0 3
13 4 2 0 1 3 0
1 3 5 6 2 4 1
2 5 3 6 1 4 2
1 3 4 1 2 6 5
6 2 4 1 6 5 3
1 3 6 5 1 4 2
1 3 6 5 1 2 4
1 6 2 1 5 3 4
9 0 1 0 2 0 0
1 1 5 0 2 4 3
1 1 5 3 2 6 4
1 1 2 4 0 3 0
1 3 2 4 0 1 0
1 0 3 1 0 4 2
1 4 3 1 5 6 2
1 4 2 0 3 0 1
2 4 3 0 2 1 5
5 0 0 0 1 3 2
2 1 5 6 2 4 3
4 0 0 0 1 2 3
3 0 3 2 0 1 0
1 4 5 6 3 1 2
1 0 3 2 1 0 0
1 2 1 0 3 5 4
4 2 4 0 1 3 0
1 2 4 0 1 5 3
1 1 0 0 2 3 4
2 2 6 3 4 1 5
1 3 0 0 4 1 2
1 1 2 4 6 3 5
4 4 2 0 3 1 5
1 4 1 6 2 5 3
1 1 4 0 0 2 3
6 0 0 0 2 3 1
1 3 6 4 2 5 1
1 1 3 2 6 4 5
1 1 3 5 4 2 0
5 0 0 0 2 1 0
1 3 1 2 5 4 6
3 5 2 0 1 3 4
3 1 0 2 3 0 4
9 0 1 0 0 0 2
1 2 1 0 4 5 3
1 6 2 5 4 1 3
7 0 3 1 0 0 2
5 2 0 1 3 0 4
32 5 2 6 3 1 4
2 0 0 1 0 2 3
2 4 3 6 2 1 5
2 6 1 3 4 2 5
1 3 2 0 0 4 1
2 4 5 3 2 6 1
2 0 3 0 2 0 1
1 2 4 1 5 6 3
1 3 1 2 6 5 4
2 2 5 6 3 4 1
7 5 3 0 1 2 4
9 3 1 0 4 2 5
7 4 2 0 1 3 5
1 1 2 4 0 0 3
4 0 0 0 1 2 0
1 3 1 0 0 2 4
4 1 0 0 0 2 0
1 1 5 4 6 3 2
2 0 3 1 2 0 0
1 1 3 4 2 5 6
1 6 3 5 4 2 1
6 1 0 2 4 0 3
1 2 4 6 1 3 5
1 2 5 3 4 6 1
19 1 3 0 0 0 2
2 2 3 1 4 5 6
90 0 1 0 0 0 0
3 3 0 1 0 2 0
4 5 3 6 1 2 4
1 0 0 2 1 3 0
14 2 1 0 0 0 3
27 0 0 0 0 1 0
1 6 5 4 3 1 2
2 3 2 6 5 1 4
1 2 5 6 1 4 3
1 2 4 5 6 3 1
1 3 5 0 2 1 4
1 5 2 0 4 1 3
1 1 5 3 0 2 4
257 0 1 0 3 2 0
2 1 2 0 3 5 4
2 4 1 0 3 0 2
1 2 6 1 5 3 4
3 1 0 4 2 0 3
5 2 0 0 0 3 1
1 4 1 6 2 3 5
8 3 4 1 6 5 2
1 5 4 1 6 3 2
1 3 2 4 5 1 6
1 5 1 6 4 3 2
2 0 3 0 0 2 1
19 1 2 0 0 0 3
4 1 3 0 2 4 5
1 1 2 0 4 5 3
1 4 1 2 5 3 6
1 1 4 0 5 3 2
5 1 4 6 5 3 2
9 0 1 2 0 3 0
1 2 3 0 0 4 1
1 3 6 4 1 5 2
13 0 1 3 0 2 0
3 3 5 6 1 4 2
3 3 2 6 1 4 5
10 2 0 0 1 3 0
9 2 3 0 0 0 1
3 0 1 0 4 2 3
1 3 2 1 6 5 4
190 2 0 1 0 0 3
9 5 1 6 2 3 4
7 0 2 1 0 0 3
4 1 0 3 4 0 2
