7 Inverclyde South
3 5 163 3157
John CROWTHER, SNP
Georgina HALFNIGHT, Con
Natasha MCGUIRE, Lab
Irene MCLEOD, SNP
Tommy MCVEY, Ind
8 2 0 1 0 3
1 0 0 2 1 0
8 5 1 2 4 3
2 2 4 3 1 5
6 5 3 2 4 1
17 0 0 2 3 1
9 2 0 4 1 3
2 2 4 5 1 3
2 0 2 1 3 0
2 1 2 3 4 5
7 2 0 3 1 4
5 3 0 1 2 4
23 0 0 1 3 2
1 1 0 2 4 3
1 1 4 5 3 2
24 1 0 2 3 0
3 3 4 1 2 5
3 5 3 1 4 2
3 1 0 3 0 2
11 0 0 1 2 0
27 0 2 0 0 1
16 3 5 1 4 2
5 2 4 1 3 5
22 2 5 3 1 4
3 2 5 1 4 3
1 4 0 3 1 2
30 0 2 1 0 0
90 1 0 0 0 0
2 1 4 2 3 5
56 1 5 3 2 4
1 0 1 0 2 0
53 0 3 2 0 1
1 3 4 1 5 2
3 0 0 3 1 2
4 2 4 5 3 1
12 0 0 0 2 1
2 3 5 2 1 4
18 3 5 4 2 1
4 0 0 0 1 2
14 1 0 0 0 2
3 0 3 1 2 0
1 5 4 2 1 3
49 0 1 0 0 0
21 3 0 1 0 2
3 5 4 1 3 2
4 0 0 2 1 3
197 0 0 0 0 1
2 0 1 0 3 2
4 1 3 4 2 0
50 0 1 2 0 3
1 3 1 4 2 0
25 0 1 3 0 2
51 2 0 0 1 3
1 3 1 4 2 5
3 3 0 2 4 1
2 1 2 0 0 0
7 4 3 2 5 1
1 0 3 0 2 1
7 1 5 4 3 2
3 2 3 0 1 0
1 1 0 4 3 2
3 1 5 2 4 3
1 1 4 2 3 0
267 1 0 0 2 0
15 2 5 4 3 1
1 3 0 1 4 2
49 0 2 1 0 3
5 2 5 3 4 1
27 0 0 0 1 0
2 3 4 2 1 5
1 3 2 5 4 1
1 5 4 1 2 3
19 0 1 2 0 0
1 4 1 2 3 5
1 1 2 4 3 5
116 2 0 0 1 0
34 0 1 0 0 2
2 5 2 3 4 1
1 2 1 3 5 4
14 0 0 3 2 1
18 1 0 3 2 4
30 1 0 0 3 2
1 3 2 0 0 1
1 3 4 1 2 0
1 4 0 2 3 1
6 4 2 3 5 1
116 0 0 2 0 1
52 3 0 0 2 1
2 5 4 3 2 1
2 3 0 4 1 2
6 1 0 2 0 3
5 1 3 4 2 5
7 3 0 2 1 0
4 4 0 1 2 3
1 2 1 0 0 3
133 0 0 1 0 2
3 3 0 4 2 1
1 3 1 2 0 0
2 4 5 3 2 1
5 4 2 1 5 3
24 2 0 1 3 0
2 1 2 3 0 0
15 2 0 3 0 1
9 3 0 0 1 2
27 3 0 1 2 0
13 4 3 1 5 2
65 0 3 1 0 2
14 1 0 4 2 3
12 4 5 1 3 2
3 1 5 3 4 2
2 2 3 4 1 5
3 3 4 5 2 1
22 2 0 0 0 1
12 1 4 3 2 5
15 2 5 1 3 4
1 3 4 2 5 1
320 0 0 1 0 0
14 5 2 1 4 3
2 4 0 3 2 1
2 2 0 1 3 4
2 2 3 1 0 0
31 2 5 4 1 3
4 4 0 1 3 2
36 0 2 3 0 1
45 2 0 3 1 0
1 1 0 3 4 2
180 1 0 0 2 3
13 1 5 2 3 4
8 1 4 5 2 3
4 4 5 1 2 3
19 2 0 1 0 0
2 5 4 2 3 1
88 1 0 3 2 0
9 2 0 4 3 1
85 1 5 4 2 3
1 2 4 1 0 3
10 4 5 2 3 1
2 4 1 2 5 3
3 1 3 0 2 0
1 1 2 0 0 3
6 3 2 1 0 0
1 2 3 1 4 5
9 0 0 1 2 3
4 1 4 3 2 0
1 3 1 5 2 4
2 1 3 2 0 0
1 4 1 3 5 2
1 2 1 0 0 0
18 3 5 1 2 4
36 2 0 0 3 1
1 4 3 5 2 1
4 1 0 2 3 4
1 1 3 2 5 4
6 3 5 4 1 2
15 3 0 2 0 1
1 3 1 0 0 2
12 1 0 2 0 0
2 2 4 3 5 1
1 5 2 1 3 4
11 3 5 2 4 1
1 1 3 2 4 5
5 5 1 3 4 2
3 3 2 1 4 5
