7 Sighthill-Gorgie
4 8 1815 8375
Denis DIXON, SNP
Catherine FULLERTON, SNP
Ashley GRACZYK, Ind
Dan HEAP, Grn
David HENRY, Alba
Mark HOOLEY, Con
Ross MCKENZIE, Lab
Devin SCOBIE, SLD
15 3 1 0 0 0 0 2 0
6 0 0 2 0 0 1 3 4
2 4 3 7 1 6 8 2 5
1 1 2 0 7 4 6 3 5
1 2 1 3 5 8 6 7 4
1 2 3 5 1 4 0 0 0
1 4 3 1 0 0 0 2 5
19 2 1 0 4 0 0 3 0
44 2 1 0 3 0 0 4 0
1 0 2 0 1 3 0 4 0
2 3 2 1 4 0 0 0 5
1 6 5 1 4 8 7 2 3
1 6 1 7 5 8 2 3 4
2 1 2 0 0 4 0 3 0
1 8 6 2 7 5 1 3 4
2 5 4 2 1 0 0 3 6
1 0 0 5 4 6 1 2 3
1 1 2 7 4 3 8 5 6
2 0 4 1 2 0 0 0 3
1 1 5 4 2 0 0 3 0
5 1 2 4 0 0 0 3 0
1 5 3 7 6 2 0 1 4
1 5 6 8 7 1 4 2 3
3 2 1 3 5 7 8 4 6
1 3 1 7 6 2 8 4 5
1 8 7 3 1 6 2 5 4
2 1 2 5 3 8 7 4 6
16 0 1 0 2 0 0 3 0
1 6 3 2 1 5 0 4 0
1 3 1 0 0 0 0 4 2
1 2 1 3 0 0 0 5 4
8 0 2 3 1 0 0 0 0
23 0 0 2 1 0 0 0 0
2 2 3 8 1 6 7 4 5
1 5 3 2 1 4 8 6 7
5 1 2 6 5 7 8 3 4
1 3 4 0 2 6 0 1 5
1 0 1 2 5 0 4 3 0
1 2 1 7 3 5 8 6 4
1 1 2 7 6 3 8 4 5
1 6 7 3 1 8 2 4 5
1 5 4 6 2 8 7 1 3
1 0 0 3 0 0 2 1 4
1 7 5 4 6 1 8 2 3
1 7 8 6 3 5 2 1 4
1 2 3 6 5 8 7 4 1
1 3 2 1 5 4 0 0 0
2 0 0 3 0 2 1 0 0
2 0 0 0 0 3 2 1 0
3 3 2 4 0 0 0 1 0
3 0 0 0 0 2 0 1 3
1 2 1 7 3 8 6 5 4
1 3 0 2 0 1 4 0 0
1 2 1 5 4 8 7 6 3
1 8 7 4 3 6 1 5 2
1 4 5 3 7 6 8 1 2
3 2 1 5 4 3 8 6 7
1 5 4 1 3 8 7 2 6
1 3 0 0 1 0 0 2 4
1 0 0 5 2 0 1 3 4
1 2 1 5 4 3 6 7 8
2 1 2 4 6 7 8 3 5
2 2 1 7 5 6 8 3 4
1 4 3 2 5 0 0 1 6
1 7 8 5 4 6 2 3 1
4 0 1 2 3 0 0 0 0
1 5 3 0 2 0 4 1 0
1 4 2 5 3 0 0 1 0
1 7 8 4 5 6 2 1 3
1 1 8 6 2 4 5 3 7
31 1 2 0 3 4 0 0 0
41 3 2 0 1 0 0 4 0
5 0 0 4 0 0 3 1 2
1 7 8 2 6 5 3 1 4
1 5 4 6 3 2 8 1 7
1 7 8 4 5 3 6 1 2
1 6 4 1 2 8 7 3 5
1 1 2 8 3 7 6 5 4
2 3 5 1 2 0 0 4 6
1 2 3 7 5 4 6 1 8
1 1 2 6 3 7 5 4 8
2 2 1 5 4 3 0 6 0
1 3 2 4 5 0 0 1 0
1 4 3 1 6 2 8 7 5
7 3 0 0 2 0 0 1 0
1 2 3 0 1 0 6 5 4
1 0 4 3 0 1 0 2 0
1 4 5 3 6 1 2 7 8
1 5 6 7 1 8 3 4 2
1 6 4 1 2 7 8 3 5
1 1 2 3 5 4 8 6 7
1 3 1 4 5 8 7 2 6
3 0 0 3 4 0 0 2 1
1 1 3 4 6 2 8 7 5
1 5 4 2 1 8 7 6 3
2 0 0 4 3 0 2 0 1
1 3 4 2 6 0 0 1 5
1 6 7 2 5 1 8 4 3
4 1 2 5 3 0 0 4 0
1 0 0 2 3 1 0 0 0
2 1 2 0 0 0 4 3 0
1 3 2 1 0 4 5 0 0
1 4 1 0 3 0 0 2 0
3 3 0 0 1 0 2 0 0
1 4 3 5 2 1 0 7 6
1 6 7 2 5 8 1 4 3
