9 Upper Braes
3 9 1332 5499
Claire BROWN, Con
Ian KENNEDY, Ind
Rachel KIDD, Grn
John MCLUCKIE, Ind
Siobhan PATERSON, Lab
Austin REID, SLD
Jim ROBERTSON, SNP
Colin TODD, Alba
Mark Andrew TUNNICLIFF, Ind
1 1 4 2 0 3 0 0 0 0
1 0 0 2 0 0 1 3 4 0
1 9 3 8 4 1 7 6 2 5
1 1 0 2 0 4 3 0 0 0
1 6 2 7 3 1 5 9 8 4
1 9 4 7 6 3 8 1 2 5
1 7 8 2 5 6 9 1 3 4
1 2 6 0 5 1 3 0 0 4
1 1 4 0 3 2 5 0 0 0
1 0 4 3 5 0 0 2 1 6
1 3 4 7 6 1 2 8 9 5
1 0 6 2 5 4 7 1 3 0
1 8 3 2 4 6 5 1 7 9
2 0 1 0 2 0 0 3 0 0
1 9 3 2 7 4 5 1 6 8
3 0 0 1 0 3 4 2 0 0
1 5 4 0 0 3 0 0 1 2
1 0 0 2 1 0 0 0 0 0
1 1 5 6 9 8 3 2 7 4
2 0 2 3 1 0 0 0 0 0
1 1 4 6 5 2 3 0 7 8
1 1 6 3 5 2 4 9 8 7
1 5 1 6 4 7 3 9 8 2
1 4 2 0 0 1 3 0 0 0
1 9 3 2 4 5 6 1 8 7
1 9 8 3 6 2 4 1 5 7
7 0 0 3 0 2 1 0 0 0
12 0 0 0 0 3 2 1 0 0
17 0 0 0 0 2 0 1 3 0
1 6 3 2 7 5 1 8 9 4
1 9 3 8 2 1 7 4 6 5
1 1 2 5 3 0 0 0 0 4
1 9 4 5 3 2 6 1 8 7
1 0 0 2 5 3 4 1 0 0
1 1 3 0 4 0 2 0 6 5
1 2 4 7 5 1 3 8 9 6
1 1 5 6 2 3 4 9 8 7
1 6 2 5 3 4 1 8 7 0
1 8 4 2 5 6 3 1 7 9
1 0 2 0 0 3 0 0 0 1
1 0 4 0 1 2 0 3 0 5
1 2 5 7 6 1 3 4 9 8
1 1 2 9 3 5 6 8 7 4
1 0 0 1 0 4 2 3 0 0
1 0 5 3 4 2 6 1 0 7
1 9 1 6 4 2 7 3 5 8
1 1 4 8 2 5 6 9 7 3
1 8 3 2 6 1 7 4 9 5
1 1 2 0 3 4 0 0 0 0
1 4 8 3 7 1 2 5 6 9
1 0 0 0 0 0 3 0 2 1
1 8 5 3 1 4 7 2 9 6
1 2 5 9 6 1 4 8 3 7
1 0 3 0 0 0 0 0 2 1
1 4 5 3 7 1 6 8 9 2
1 0 6 2 4 3 0 1 0 5
17 1 3 0 0 2 0 0 0 0
2 0 0 4 2 3 0 1 0 0
2 2 4 0 5 1 3 0 0 0
3 1 0 0 4 2 3 0 0 0
4 3 0 0 2 0 0 1 0 0
3 2 4 0 5 1 3 0 0 6
1 2 4 3 1 5 6 8 7 0
3 1 0 0 0 0 3 2 0 0
1 9 6 2 7 4 3 1 8 5
2 1 6 7 3 2 4 9 8 5
1 8 3 7 2 6 5 9 1 4
1 0 3 0 2 4 0 0 0 1
1 2 7 3 8 1 5 4 9 6
2 0 3 0 2 0 0 0 0 1
1 9 6 2 4 7 5 1 8 3
1 1 2 9 3 8 7 4 5 6
10 0 0 2 3 1 0 0 0 0
1 8 6 4 5 3 2 1 9 7
1 1 5 6 4 2 3 7 9 8
1 3 0 0 1 0 2 0 0 0
1 1 5 3 6 2 4 8 9 7
1 1 5 3 6 2 4 7 9 8
1 7 8 5 6 1 2 3 9 4
1 0 0 2 5 0 3 1 4 0
1 1 5 0 3 0 4 0 0 2
1 0 1 0 3 0 2 0 0 0
4 0 0 0 1 0 2 0 0 0
5 0 3 0 1 0 0 0 0 2
1 2 8 6 7 1 3 4 9 5
1 9 4 2 3 7 8 1 6 5
9 0 0 0 0 0 0 0 1 0
1 6 4 3 0 2 1 0 0 5
28 0 0 0 0 1 3 2 0 0
1 0 2 0 0 1 0 0 3 0
8 0 2 0 3 0 0 1 0 0
1 2 5 0 0 1 3 0 0 4
1 0 0 4 5 2 3 1 0 0
1 9 1 4 2 8 6 7 5 3
1 0 4 2 5 3 6 1 0 7
1 1 3 0 6 2 4 0 0 5
1 1 6 7 5 3 2 8 9 4
1 0 0 4 1 2 0 3 0 0
1 0 3 0 2 1 5 0 0 4
1 9 8 2 4 3 6 1 7 5
5 0 3 0 0 0 2 1 0 0
40 3 0 0 0 1 2 0 0 0
1 3 0 0 0 4 0 2 1 0
2 0 0 3 0 1 0 0 0 2
1 9 8 3 4 2 5 1 7 6
1 0 5 2 3 0 0 1 4 0
2 1 5 6 9 3 2 4 7 8
1 1 2 9 6 3 4 8 7 5
1 9 5 4 6 1 3 2 7 8
