5 Bishopbriggs South
3 6 505 6070
"Jesper BACH" "Scottish Greens â€“ Think Global Act Local", 
Catherine BROWN, Con
Eamonn GALLAGHER, Alba
Gordan LOW, SNP
Alan MOIR, Lab
Ben ROSE, SLD
2 4 2 6 5 1 3
2 1 6 3 2 4 5
30 0 0 2 1 0 0
82 0 2 0 0 3 1
1 0 2 3 1 0 0
4 3 4 5 1 2 6
2 2 4 6 3 1 5
1 0 2 3 0 0 1
1 4 2 0 0 1 3
2 4 3 5 2 6 1
4 0 0 3 0 2 1
1 4 2 5 0 3 1
8 3 5 4 6 1 2
1 3 4 6 1 2 5
5 4 5 6 3 2 1
6 2 6 5 3 1 4
1 1 3 5 2 6 4
6 4 1 0 0 3 2
1 4 5 3 2 1 6
2 1 3 0 0 2 0
4 1 0 0 4 2 3
1 5 3 4 1 2 6
2 3 2 0 0 1 4
1 0 3 0 1 2 4
6 2 0 4 1 3 0
3 0 0 2 3 1 0
1 5 2 3 6 1 4
4 5 3 6 4 2 1
1 1 6 5 3 4 2
46 3 0 0 1 0 2
1 4 0 5 3 1 2
1 5 2 6 3 4 1
5 0 1 0 3 0 2
2 6 1 3 5 4 2
1 4 0 5 2 1 3
20 0 0 0 1 0 2
1 4 6 1 3 2 5
2 4 6 3 1 5 2
2 2 6 4 3 1 5
4 3 4 5 6 2 1
1 4 1 0 2 5 3
1 6 2 5 3 4 1
65 3 0 0 0 1 2
10 2 6 4 1 5 3
1 0 1 0 4 3 2
1 6 4 5 2 3 1
1 5 6 2 1 4 3
20 2 6 5 1 4 3
1 4 5 2 1 3 6
201 0 1 0 0 2 3
1 0 4 0 1 3 2
1 5 3 6 4 1 2
9 2 0 3 1 4 0
1 1 6 2 5 4 3
1 5 6 1 2 3 4
9 2 0 0 3 0 1
2 0 0 2 0 1 3
3 0 3 0 1 0 2
2 6 5 3 2 1 4
1 4 2 6 1 5 3
1 1 2 3 4 5 6
2 2 4 6 1 5 3
2 0 0 1 3 2 0
6 4 0 0 2 1 3
2 0 0 4 1 2 3
2 1 0 2 3 0 0
15 2 5 6 1 3 4
6 2 0 4 1 3 5
5 3 6 4 2 1 5
2 3 0 5 1 2 4
1 3 2 1 4 5 6
1 2 1 5 6 4 3
1 6 5 1 2 4 3
1 2 4 0 0 3 1
1 5 2 3 4 6 1
3 5 4 3 6 1 2
2 1 0 3 0 2 0
1 6 4 5 3 1 2
1 3 0 4 0 1 2
30 0 2 0 0 1 0
9 0 0 1 2 0 0
1 1 5 6 3 4 2
1 0 1 4 0 3 2
1 2 3 5 6 4 1
11 4 5 6 1 2 3
1 4 0 3 1 2 0
1 4 2 5 1 3 6
2 2 1 5 6 3 4
1 3 4 6 2 1 5
1 3 6 1 5 2 4
