6 Falkirk North
4 7 843 6456
Zohaib ARSHAD, Alba
Robert BISSETT, Lab
James BUNDY, Con
Robbie BURGESS, Lab
Judith MCLAUGHLIN, Grn
Cecil MEIKLEJOHN, SNP
Iain SINCLAIR, SNP
5 0 4 0 5 3 2 1
2 3 1 0 0 0 0 2
1 0 4 0 5 2 1 3
1 6 2 7 5 1 3 4
1 2 0 1 0 3 0 0
1 6 3 0 5 4 1 2
1 3 2 4 1 5 7 6
1 0 2 0 1 3 0 4
3 7 3 1 2 4 5 6
10 0 1 0 2 0 0 3
1 5 0 0 4 3 2 1
31 0 2 3 1 0 0 0
2 0 0 2 1 0 0 0
2 0 2 0 0 3 1 0
4 7 5 6 4 1 2 3
4 5 1 4 2 3 7 6
156 0 0 0 0 3 2 1
6 3 1 4 2 5 6 7
2 0 0 3 0 2 1 0
3 5 1 2 3 4 6 7
58 0 1 2 3 0 0 0
1 4 1 7 2 5 6 3
1 1 3 5 4 2 6 7
1 0 0 1 0 4 2 3
1 5 2 0 3 0 4 1
2 1 2 0 3 4 0 0
1 5 0 4 2 3 1 0
1 3 2 5 4 0 1 0
2 0 1 0 2 3 5 4
1 1 3 0 0 2 0 0
2 3 0 0 2 0 0 1
39 4 6 7 5 3 1 2
1 0 1 0 3 5 2 4
5 1 0 0 0 0 3 2
1 4 6 0 5 2 1 3
1 4 1 0 3 0 0 2
3 0 0 2 3 1 0 0
1 6 4 3 0 1 2 5
7 0 1 0 3 0 2 0
1 2 4 3 7 6 1 5
1 0 5 1 4 0 2 3
1 7 3 6 4 5 2 1
1 5 1 0 2 0 3 4
2 0 0 0 1 0 2 0
1 0 4 3 1 0 2 0
21 0 0 0 0 1 3 2
2 5 2 6 1 7 3 4
1 7 5 4 6 3 1 2
1 4 3 1 0 2 0 0
2 0 2 0 3 0 0 1
3 4 6 7 5 2 1 3
1 3 5 6 2 7 1 4
1 5 3 0 4 6 2 1
11 0 3 0 0 0 2 1
2 7 1 6 4 3 2 5
1 7 2 1 6 3 4 5
1 1 4 2 3 5 7 6
1 7 1 6 5 3 2 4
6 7 4 6 3 5 1 2
1 3 0 0 0 1 2 0
1 0 2 4 0 3 0 1
2 4 0 0 0 2 3 1
2 5 1 7 4 6 2 3
176 0 2 1 3 0 0 0
2 2 3 0 0 0 0 1
1 5 1 0 4 0 3 2
6 0 0 0 1 0 2 3
1 5 4 0 3 6 1 2
2 0 1 0 0 2 3 0
1 7 4 6 1 5 2 3
1 6 3 0 4 1 2 5
1 7 2 5 1 6 3 4
15 6 3 7 4 5 1 2
1 6 2 7 4 5 3 1
1 1 6 5 7 4 3 2
1 2 0 0 3 0 1 0
2 1 5 0 4 0 2 3
2 0 0 2 0 1 3 0
1 5 2 7 1 6 4 3
4 0 3 0 1 0 2 0
2 0 0 0 3 4 2 1
1 6 5 0 4 2 1 3
1 4 3 1 5 2 6 7
1 5 6 0 4 3 1 2
4 0 0 2 3 0 1 0
13 0 4 0 5 3 1 2
2 7 4 5 3 6 1 2
3 4 1 2 3 5 6 7
12 3 0 0 0 4 2 1
1 4 2 7 3 1 5 6
2 6 3 4 5 7 1 2
1 6 3 0 4 5 2 1
1 0 4 0 2 5 1 3
2 1 2 3 4 5 6 7
2 0 3 0 4 5 2 1
2 1 2 4 3 5 6 7
1 4 2 7 3 1 6 5
1 0 1 4 2 0 3 0
1 3 4 1 0 2 0 0
2 6 5 7 1 2 3 4
1 1 5 7 6 4 3 2
2 1 0 2 3 0 0 0
5 6 5 7 3 4 1 2
1 6 4 5 0 3 2 1
1 1 0 2 0 0 4 3
1 5 2 7 4 6 1 3
1 3 2 1 4 5 6 0
1 1 3 2 5 4 7 6
3 4 2 3 1 5 7 6
2 5 3 1 2 4 6 7
6 0 3 0 0 4 1 2
2 3 1 0 2 4 0 0
1 1 0 3 0 2 0 0
4 0 2 0 0 1 0 0
21 0 0 1 2 0 0 0
1 0 1 2 4 0 3 0
1 5 3 1 4 2 6 7
1 5 4 1 7 3 2 6
1 2 3 1 4 7 5 6
2 1 2 4 3 0 0 0
1 0 0 0 2 3 1 4
1 2 1 5 4 3 6 7
1 4 3 7 2 1 6 5
4 3 4 5 6 7 1 2
1 5 2 1 3 4 7 6
1 3 4 7 5 6 2 1
1 6 2 7 5 3 1 4
1 6 4 2 1 5 3 7
1 0 2 1 3 0 4 5
1 2 6 7 1 3 4 5
5 1 0 0 0 3 2 0
1 6 4 7 3 2 1 5
1 1 3 2 4 0 0 0
2 3 5 0 6 4 1 2
3 6 1 7 2 3 5 4
4 0 0 0 2 0 1 3
1 1 3 0 0 0 2 4
2 0 1 0 0 0 0 2
1 0 0 3 0 4 1 2
108 1 0 0 0 0 0 0
36 0 2 1 0 0 0 0
25 3 5 7 6 4 1 2
2 0 0 0 2 1 0 3
1 0 0 0 2 0 3 1
1 0 4 0 0 1 3 2
1 3 4 7 2 1 5 6
4 4 2 0 1 3 0 0
9 7 2 1 3 4 5 6
8 0 2 0 1 0 3 0
2 3 1 0 0 0 2 0
1 0 2 0 5 4 3 1
1 0 6 3 5 1 4 2
1 0 3 4 2 1 0 0
1 2 1 4 3 5 7 6
18 0 0 3 0 0 1 2
1 4 3 6 5 7 1 2
1 5 6 7 4 2 1 3
27 0 5 0 4 3 1 2
1 4 2 1 3 5 6 0
1 0 0 0 4 2 3 1
9 0 4 0 0 3 1 2
1 0 2 0 0 1 3 4
1 4 1 5 2 3 7 6
2 1 2 4 3 5 6 0
488 0 1 0 2 0 0 0
1 7 1 5 4 6 2 3
1 4 1 2 3 6 5 7
3 0 1 0 2 4 3 0
11 0 2 0 1 0 3 4
1 0 2 1 4 0 0 3
4 3 4 0 5 0 1 2
1 3 4 0 2 0 1 0
1 4 5 0 6 2 1 3
1 0 0 0 1 3 2 0
11 0 3 0 4 5 1 2
1 0 0 3 1 0 0 2
7 0 3 2 1 0 0 0
1 0 3 2 0 1 0 0
2 3 1 5 2 4 6 7
353 0 0 0 0 3 1 2
1 3 5 0 4 6 1 2
1 4 3 0 5 0 1 2
1 6 1 2 5 7 3 4
1 0 4 6 2 1 3 5
