6 Lenzie and Kirkintilloch South
3 6 470 6515
Callum MCNALLY, Lab
Willie PATERSON, SLD
Gillian RENWICK, SNP
"Carolynn SCRIMGEOUR" "Scottish Greens â€“ Think Global Act Local", 
Sandra THORNTON, Con
"James Raymond WATSON" "Freedom Alliance. Leave our Children Alone.", 
6 4 2 6 5 1 3
2 1 5 2 3 6 4
9 2 0 1 0 3 0
6 1 2 6 3 5 4
1 3 2 0 4 1 5
60 0 0 2 1 0 0
12 0 2 3 1 0 0
2 0 2 0 0 3 1
1 0 2 3 0 0 1
3 4 2 0 0 1 3
3 1 4 3 5 2 6
1 1 4 3 2 5 6
1 5 1 2 4 3 0
25 0 1 2 3 0 0
3 1 2 0 3 4 0
8 1 3 5 2 6 4
65 1 3 0 0 2 0
18 3 2 0 0 1 4
1 6 4 1 3 5 2
2 2 1 3 4 6 5
1 1 4 3 5 2 0
1 3 2 4 1 5 6
1 0 0 2 3 1 0
3 0 1 0 3 0 2
2 4 2 5 3 1 6
3 0 0 0 1 0 2
8 4 3 2 1 6 5
1 4 3 1 0 2 0
7 3 0 0 0 1 2
1 4 1 3 6 2 5
67 0 2 1 3 0 0
6 3 2 1 5 4 6
4 2 1 4 5 3 6
1 1 2 3 4 5 0
11 0 1 0 0 2 3
1 2 0 0 3 0 1
10 3 5 1 2 6 4
28 2 4 1 3 6 5
1 1 0 3 2 0 4
10 1 2 3 4 5 6
2 0 0 1 3 2 0
1 1 4 3 0 2 5
4 5 2 1 3 6 4
2 2 4 1 5 3 6
11 1 3 6 5 2 4
2 1 2 5 4 3 0
2 2 1 6 5 4 3
1 1 4 5 3 2 0
5 1 3 5 4 2 6
41 1 0 2 3 0 0
1 3 2 1 5 6 4
2 1 4 5 2 6 3
11 3 2 1 4 5 6
4 6 5 1 2 4 3
6 1 3 2 4 5 6
1 3 4 1 2 5 0
1 3 4 5 2 1 6
3 3 1 0 2 4 0
2 1 0 3 0 2 0
1 4 1 2 3 5 6
412 0 0 1 2 0 0
187 0 2 0 0 1 0
1 2 4 1 3 5 0
6 4 2 1 3 6 5
12 1 2 4 3 0 0
1 2 4 3 1 6 5
1 4 2 3 5 1 6
1 4 2 5 1 3 6
1 4 0 2 1 3 0
4 1 2 0 4 3 0
1 2 1 0 3 0 4
3 2 1 5 6 3 4
6 3 2 0 4 1 0
8 1 2 4 3 6 5
8 1 3 0 0 2 4
20 2 3 1 4 6 5
1 0 4 1 2 0 3
2 4 1 5 3 2 0
6 1 3 2 4 0 0
1 2 6 1 3 5 4
2 1 0 0 0 3 2
1 5 1 2 4 6 3
264 1 0 0 0 0 0
33 0 2 1 0 0 0
60 3 4 1 2 6 5
3 3 1 0 0 0 2
2 5 3 6 1 4 2
3 0 2 0 1 0 3
1 0 3 4 2 1 0
5 3 1 2 4 0 0
11 2 4 3 1 0 0
5 4 2 1 3 5 6
1 2 3 4 5 1 0
1 3 6 5 1 4 2
2 2 1 5 4 3 6
5 1 2 5 3 6 4
4 2 1 4 3 0 0
15 1 2 4 3 5 6
29 0 1 0 2 0 0
1 1 5 3 2 6 4
1 3 2 4 0 1 0
2 1 2 5 4 0 3
2 4 1 5 2 6 3
12 1 2 3 4 0 0
1 0 0 0 1 3 2
1 6 4 2 1 5 3
6 0 3 2 0 1 0
20 0 3 2 1 0 0
5 4 3 2 1 5 0
2 1 4 0 0 2 3
1 0 0 3 1 2 0
1 0 0 0 2 3 1
3 0 0 0 2 1 0
2 3 1 2 5 4 6
4 3 4 0 0 1 2
3 0 1 0 0 0 2
1 6 2 5 4 1 3
12 2 4 1 3 0 0
2 6 1 3 4 2 5
1 5 6 1 2 4 3
1 0 3 1 0 0 2
1 0 3 0 2 0 1
10 3 2 1 4 6 5
2 2 4 1 5 6 3
1 1 3 4 5 2 6
5 2 1 3 4 0 0
3 3 1 4 0 2 0
2 0 0 0 1 2 0
9 3 1 0 0 2 4
22 1 0 0 0 2 0
1 1 5 6 4 2 3
1 2 3 4 6 1 5
1 5 3 1 2 4 6
117 0 3 1 2 0 0
2 2 4 5 6 1 3
19 3 4 2 1 5 6
5 1 3 4 2 5 6
1 1 3 4 2 6 5
3 2 1 5 3 4 6
15 2 3 1 4 5 6
1 1 3 0 0 0 2
1 6 5 1 3 2 4
183 0 1 0 0 0 0
7 3 0 1 0 2 0
5 4 3 2 1 5 6
1 3 1 5 2 4 6
2 0 0 2 1 3 0
378 0 0 0 0 1 0
20 3 2 6 5 1 4
9 2 1 0 0 0 3
1 6 5 4 3 1 2
2 1 2 5 4 6 3
14 0 1 0 3 2 0
4 3 2 4 1 0 0
1 2 6 1 5 3 4
1 3 1 2 6 4 5
3 2 3 4 5 1 6
7 1 3 4 2 0 0
11 3 4 2 1 6 5
5 3 2 4 5 1 6
1 2 1 4 3 6 5
19 1 2 0 0 0 3
3 0 3 0 0 2 1
1 3 5 2 6 1 4
1 2 1 3 4 5 0
1 4 1 2 5 3 6
6 0 1 2 0 3 0
3 3 1 4 2 0 0
1 1 4 5 6 2 3
1 6 1 2 5 4 3
1 1 4 6 5 3 2
2 6 2 1 3 5 4
1 2 3 1 4 0 5
1 5 1 4 3 2 0
12 0 1 3 0 2 0
1 3 2 6 1 4 5
